"Dist Code","Year","State Code","State Name","Dist Name","RICE YIELD (Kg per ha)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM YIELD (Kg per ha)","PEARL MILLET YIELD (Kg per ha)","MAIZE YIELD (Kg per ha)","FINGER MILLET YIELD (Kg per ha)","BARLEY YIELD (Kg per ha)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT YIELD (Kg per ha)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER YIELD (Kg per ha)","CASTOR YIELD (Kg per ha)","LINSEED YIELD (Kg per ha)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN YIELD (Kg per ha)","OILSEEDS YIELD (Kg per ha)","SUGARCANE YIELD (Kg per ha)","COTTON YIELD (Kg per ha)"
"4","2010","14","Chhattisgarh","Bilaspur","1889.83","1210.79","1276.24","869.57","1276.24","0.0","1606.28","0.0","521.74","911.49","450.88","757.23","1757.26","327.08","353.78","333.33","0.0","255.89","413.04","1305.61","882.56","232.46","0.0"
"4","2011","14","Chhattisgarh","Bilaspur","2079.01","1377.75","643.05","0.0","643.05","1000.0","1368.1","0.0","708.33","946.7","485.47","585.68","1415.05","355.75","397.2","376.22","333.33","360.14","463.41","918.21","702.35","657.17","0.0"
"4","2012","14","Chhattisgarh","Bilaspur","2337.61","1460.32","644.33","0.0","644.33","500.0","1795.44","0.0","478.26","1112.34","614.14","537.61","1356.29","275.97","409.38","347.02","250.0","414.5","447.37","1481.15","928.85","240.21","0.0"
"4","2013","14","Chhattisgarh","Bilaspur","2171.95","1356.73","0.0","0.0","564.95","751.45","1734.72","0.0","869.57","745.2","596.16","638.83","1388.65","249.09","478.53","714.29","333.33","390.52","0.0","1233.7","826.73","237.88","0.0"
"4","2014","14","Chhattisgarh","Bilaspur","2310.43","1554.83","0.0","0.0","779.04","515.04","1724.75","0.0","1260.87","991.55","645.52","1037.8","1404.76","438.87","447.27","368.42","303.95","390.79","485.71","582.25","581.06","633.11","0.0"
"4","2015","14","Chhattisgarh","Bilaspur","1831.92","1516.74","0.0","0.0","889.83","500.0","1416.38","0.0","523.81","882.37","485.8","821.45","1370.52","352.01","461.88","458.33","303.95","383.46","514.29","558.26","555.1","224.31","0.0"
"4","2016","14","Chhattisgarh","Bilaspur","2554.21","1549.23","0.0","0.0","1441.48","466.51","2111.81","0.0","920.25","1115.32","600.39","740.64","1872.89","384.52","394.97","380.95","272.73","0.0","0.0","1012.86","0.0","426.57","0.0"
"4","2017","14","Chhattisgarh","Bilaspur","1779.97","1374.7","0.0","0.0","1373.28","437.5","2080.79","0.0","983.33","826.39","398.04","735.72","1504.8","289.36","377.81","292.04","333.33","238.66","0.0","371.22","0.0","109.36","0.0"
"5","1988","14","Chhattisgarh","Raigarh","1014.24","1357.14","1000.0","0.0","1000.0","0.0","1465.12","285.71","0.0","441.86","1400.0","269.55","1027.03","206.9","575.76","0.0","0.0","222.22","0.0","0.0","480.62","3428.57","0.0"
"5","1989","14","Chhattisgarh","Raigarh","902.68","1320.0","1000.0","0.0","1000.0","0.0","1712.64","285.71","0.0","513.51","1333.33","231.65","893.44","222.22","553.85","0.0","0.0","222.22","0.0","0.0","437.25","3222.22","0.0"
"5","1990","14","Chhattisgarh","Raigarh","964.36","1391.3","1000.0","0.0","1000.0","571.43","1226.19","0.0","0.0","533.33","1304.35","251.6","881.99","148.15","647.87","0.0","0.0","181.82","0.0","500.0","447.42","3214.29","0.0"
"5","1991","14","Chhattisgarh","Raigarh","1106.46","1238.1","1000.0","0.0","1000.0","500.0","1277.11","0.0","0.0","620.69","1240.0","249.59","967.74","148.15","627.69","0.0","0.0","181.82","250.0","666.67","447.57","7179.49","0.0"
"5","1992","14","Chhattisgarh","Raigarh","1054.84","1263.16","1500.0","0.0","1500.0","600.0","1785.71","0.0","0.0","541.67","1296.3","259.87","1342.11","178.57","677.42","0.0","0.0","200.0","235.29","1000.0","569.17","3200.0","0.0"
"5","1993","14","Chhattisgarh","Raigarh","1229.72","1409.09","1000.0","0.0","1000.0","500.0","1855.42","0.0","0.0","583.33","1259.26","272.14","985.71","225.81","539.47","0.0","0.0","230.77","235.29","1000.0","433.93","3392.86","0.0"
"5","1994","14","Chhattisgarh","Raigarh","1337.46","1454.55","500.0","0.0","500.0","0.0","1064.94","0.0","0.0","750.0","1296.3","263.77","893.81","178.57","633.33","0.0","0.0","230.77","250.0","0.0","402.11","3666.67","0.0"
"5","1995","14","Chhattisgarh","Raigarh","1034.52","1541.67","1000.0","0.0","1000.0","0.0","1551.28","0.0","0.0","583.33","1071.43","259.08","1053.57","178.57","573.77","0.0","0.0","285.71","0.0","0.0","436.06","3666.67","0.0"
"5","1996","14","Chhattisgarh","Raigarh","1287.35","1583.33","1000.0","0.0","1000.0","0.0","1311.69","0.0","0.0","666.67","1172.41","289.92","955.75","206.9","620.69","0.0","0.0","285.71","0.0","0.0","487.5","3111.11","0.0"
"5","1997","14","Chhattisgarh","Raigarh","816.3","1318.18","1250.0","0.0","1250.0","0.0","1207.79","0.0","0.0","681.82","1035.71","239.55","927.27","172.41","491.23","0.0","0.0","250.0","0.0","0.0","387.24","2818.18","0.0"
"5","1998","14","Chhattisgarh","Raigarh","1115.76","1424.24","1333.33","0.0","1333.33","0.0","1416.67","0.0","0.0","621.62","1122.45","250.65","1040.0","170.97","579.44","0.0","0.0","241.38","0.0","0.0","371.78","2875.0","0.0"
"5","1999","14","Chhattisgarh","Raigarh","1131.18","0.0","0.0","0.0","0.0","0.0","1823.07","259.26","0.0","660.0","1254.39","244.88","989.8","244.07","1010.45","0.0","333.33","286.71","227.27","500.0","453.56","3254.9","0.0"
"5","2000","14","Chhattisgarh","Raigarh","564.73","1447.62","785.71","0.0","785.71","500.0","1470.2","247.79","1000.0","631.58","482.68","191.85","840.91","167.68","359.12","0.0","0.0","261.54","194.44","400.0","572.99","283.02","0.0"
"5","2001","14","Chhattisgarh","Raigarh","1252.02","1351.25","1000.0","0.0","1000.0","333.33","897.06","244.68","1000.0","752.87","417.79","210.8","1261.06","239.52","354.5","0.0","0.0","269.5","221.15","500.0","775.78","285.71","0.0"
"5","2002","14","Chhattisgarh","Raigarh","678.1","1426.71","1235.29","0.0","1235.29","500.0","1388.44","250.0","500.0","654.45","462.73","200.53","1100.17","279.26","360.39","200.0","0.0","337.35","208.79","545.45","694.71","304.35","0.0"
"5","2003","14","Chhattisgarh","Raigarh","1294.14","1319.48","1000.0","0.0","1000.0","250.0","1450.4","250.0","1000.0","990.99","626.89","207.28","1106.73","275.77","394.78","181.82","0.0","304.6","218.46","1000.0","427.18","280.7","0.0"
"5","2004","14","Chhattisgarh","Raigarh","991.22","1159.16","684.21","0.0","684.21","250.0","1640.71","171.43","1000.0","575.13","510.37","186.3","1104.22","279.7","362.46","200.0","0.0","233.33","190.94","800.0","449.13","293.1","0.0"
"5","2005","14","Chhattisgarh","Raigarh","991.22","1159.16","684.21","0.0","684.21","250.0","1640.71","171.43","1000.0","575.13","510.37","219.89","1104.22","279.7","362.46","200.0","0.0","233.33","190.94","800.0","424.8","293.1","0.0"
"5","2006","14","Chhattisgarh","Raigarh","1040.07","1129.91","923.08","0.0","923.08","428.57","1264.04","241.94","1000.0","716.58","449.44","273.53","1090.6","322.34","332.37","0.0","0.0","229.81","197.01","666.67","403.95","197.53","0.0"
"5","2007","14","Chhattisgarh","Raigarh","1259.04","1466.88","0.0","0.0","1166.67","500.0","1642.66","245.9","1000.0","867.33","445.57","491.46","1324.71","350.77","410.61","250.0","0.0","323.17","246.94","1000.0","771.26","208.33","0.0"
"5","2008","14","Chhattisgarh","Raigarh","1183.18","1384.62","0.0","0.0","1500.0","400.0","1439.72","257.14","1000.0","864.62","526.99","463.02","1318.38","335.42","400.6","250.0","0.0","304.88","389.78","1000.0","785.58","220.59","0.0"
"5","2009","14","Chhattisgarh","Raigarh","1118.31","1309.14","0.0","0.0","1444.44","500.0","1656.34","260.0","1000.0","1012.45","505.17","534.5","1771.87","539.74","448.39","333.33","0.0","309.68","0.0","1000.0","898.11","245.9","0.0"
"5","2010","14","Chhattisgarh","Raigarh","1375.15","1617.65","3000.0","0.0","2000.0","0.0","1700.0","0.0","500.0","994.22","473.04","296.3","1578.31","400.0","370.97","0.0","0.0","266.67","389.66","0.0","479.25","177.42","0.0"
"5","2011","14","Chhattisgarh","Raigarh","1430.41","1727.27","818.18","0.0","818.18","500.0","1559.94","243.24","1000.0","1012.2","523.96","285.66","1335.44","470.03","450.79","500.0","0.0","389.71","210.53","0.0","514.43","571.43","0.0"
"5","2012","14","Chhattisgarh","Raigarh","1517.28","1767.44","800.0","0.0","800.0","400.0","1870.46","264.71","1000.0","1222.89","621.12","301.05","1377.91","334.38","487.38","0.0","0.0","457.36","210.78","0.0","534.28","321.43","0.0"
"5","2013","14","Chhattisgarh","Raigarh","1387.92","1724.14","0.0","0.0","692.31","500.0","2187.79","277.78","1000.0","843.37","659.33","299.0","1550.48","319.22","570.03","500.0","0.0","424.24","0.0","0.0","604.81","300.0","0.0"
"5","2014","14","Chhattisgarh","Raigarh","1608.68","2071.82","0.0","0.0","833.33","666.67","1902.29","264.71","1000.0","1260.36","656.51","320.0","1449.16","555.56","531.55","0.0","0.0","442.75","227.54","0.0","572.52","513.51","0.0"
"5","2015","14","Chhattisgarh","Raigarh","1013.29","1727.53","0.0","0.0","1090.91","666.67","1683.08","156.25","1000.0","710.69","474.97","324.43","1335.45","522.29","531.77","0.0","0.0","387.6","222.97","428.57","484.05","312.6","0.0"
"5","2016","14","Chhattisgarh","Raigarh","1800.23","1840.7","0.0","0.0","1373.74","423.08","2389.53","181.23","0.0","1202.74","583.52","344.09","1905.06","521.16","445.23","222.22","0.0","0.0","0.0","769.23","0.0","176.44","0.0"
"5","2017","14","Chhattisgarh","Raigarh","1516.07","1728.83","0.0","0.0","1604.17","433.33","2512.8","172.84","0.0","1010.3","432.14","313.14","1425.37","392.73","436.39","250.0","0.0","245.11","0.0","600.0","0.0","205.34","0.0"
"6","1988","14","Chhattisgarh","Surguja","801.7","1037.23","809.52","0.0","809.52","0.0","1299.13","235.29","619.05","380.95","1253.16","352.2","920.0","184.21","471.22","0.0","0.0","181.82","0.0","500.0","329.27","2500.0","0.0"
"6","1989","14","Chhattisgarh","Surguja","952.73","1170.21","947.37","0.0","947.37","0.0","1252.17","250.0","768.42","476.19","1402.44","301.18","821.43","213.33","521.28","0.0","0.0","222.22","0.0","500.0","354.33","3000.0","0.0"
"6","1990","14","Chhattisgarh","Surguja","1189.35","1240.2","941.18","0.0","941.18","500.0","919.91","0.0","844.44","435.48","1393.26","307.39","807.69","153.85","542.16","0.0","0.0","196.97","0.0","818.18","344.3","3333.33","0.0"
"6","1991","14","Chhattisgarh","Surguja","855.36","989.01","878.79","0.0","878.79","0.0","1112.55","0.0","762.71","446.81","1170.21","268.39","909.09","135.14","492.81","0.0","0.0","181.82","0.0","545.45","330.65","1506.85","0.0"
"6","1992","14","Chhattisgarh","Surguja","694.48","1007.75","709.68","0.0","709.68","0.0","1200.43","0.0","473.68","322.58","978.26","263.16","1080.65","162.16","393.11","0.0","0.0","151.52","0.0","500.0","291.53","2647.06","0.0"
"6","1993","14","Chhattisgarh","Surguja","791.16","1189.66","937.5","0.0","937.5","0.0","1172.27","0.0","840.91","454.55","1343.75","296.81","1076.92","226.19","500.38","0.0","0.0","210.53","500.0","800.0","362.48","3428.57","0.0"
"6","1994","14","Chhattisgarh","Surguja","1112.86","1283.58","727.27","0.0","727.27","0.0","446.76","0.0","933.33","760.0","1295.92","299.23","827.59","168.83","588.89","0.0","0.0","254.72","0.0","0.0","368.92","3333.33","0.0"
"6","1995","14","Chhattisgarh","Surguja","880.39","1288.46","882.35","0.0","882.35","0.0","1523.18","0.0","882.35","470.59","1081.82","321.77","1016.67","186.67","596.23","0.0","0.0","203.54","0.0","1000.0","365.68","3250.0","0.0"
"6","1996","14","Chhattisgarh","Surguja","1056.14","1306.6","818.18","0.0","818.18","0.0","1142.22","0.0","739.13","555.56","1153.15","312.15","969.23","180.56","565.74","0.0","0.0","212.12","0.0","0.0","348.24","2857.14","0.0"
"6","1997","14","Chhattisgarh","Surguja","808.61","1089.62","923.57","0.0","923.57","0.0","1128.67","0.0","854.55","487.8","1009.09","307.57","985.29","159.42","472.0","0.0","0.0","193.55","0.0","0.0","332.29","3469.39","0.0"
"6","1998","14","Chhattisgarh","Surguja","731.07","1211.98","1000.0","0.0","1000.0","0.0","1552.81","0.0","818.18","538.46","1163.79","282.61","1042.86","166.67","637.8","0.0","0.0","225.81","0.0","1000.0","360.13","1345.79","0.0"
"6","1999","14","Chhattisgarh","Surguja","1136.67","0.0","0.0","0.0","0.0","0.0","1587.21","250.0","0.0","563.91","1213.73","256.09","1026.67","233.23","1042.08","0.0","0.0","236.02","0.0","800.0","400.48","3316.67","0.0"
"6","2000","14","Chhattisgarh","Surguja","636.58","1419.26","817.49","0.0","817.49","0.0","1351.7","239.13","841.74","520.23","522.06","241.63","1016.29","169.06","349.32","0.0","0.0","229.31","0.0","428.57","404.4","309.86","0.0"
"6","2001","14","Chhattisgarh","Surguja","1333.56","1327.2","954.92","0.0","954.92","0.0","621.88","252.75","817.5","649.46","438.44","248.57","1258.43","236.3","393.79","0.0","0.0","270.68","285.71","800.0","482.78","320.39","0.0"
"6","2002","14","Chhattisgarh","Surguja","680.51","1254.12","740.74","0.0","740.74","0.0","1243.24","191.78","793.01","570.57","483.24","220.59","1298.85","241.26","364.32","0.0","0.0","314.18","333.33","428.57","489.97","303.37","0.0"
"6","2003","14","Chhattisgarh","Surguja","1311.14","1153.0","942.86","0.0","942.86","0.0","1319.74","236.11","1009.88","803.23","651.79","238.27","1150.68","287.38","436.09","0.0","0.0","303.11","400.0","750.0","359.79","315.79","0.0"
"6","2004","14","Chhattisgarh","Surguja","982.46","1007.87","645.3","0.0","645.3","0.0","1306.12","196.97","910.81","493.3","548.79","210.71","1074.97","313.41","400.75","0.0","0.0","231.17","200.0","750.0","373.37","291.34","0.0"
"6","2005","14","Chhattisgarh","Surguja","982.46","1007.87","645.3","0.0","645.3","0.0","1306.12","196.97","910.81","493.3","548.79","280.95","1074.97","313.41","400.75","0.0","0.0","231.17","200.0","750.0","339.38","291.34","0.0"
"6","2006","14","Chhattisgarh","Surguja","1054.18","975.4","794.76","0.0","794.76","0.0","909.75","218.18","826.35","575.27","470.62","334.18","1123.53","300.48","340.96","0.0","0.0","222.32","200.0","833.33","334.48","142.86","0.0"
"6","2007","14","Chhattisgarh","Surguja","1143.27","1250.1","0.0","0.0","963.13","0.0","1456.85","196.08","1169.87","720.87","541.2","540.16","1221.56","309.06","414.74","0.0","0.0","287.74","500.0","1166.67","510.47","168.67","0.0"
"6","2008","14","Chhattisgarh","Surguja","1176.01","1196.29","0.0","0.0","1441.18","0.0","1345.23","208.33","897.61","747.13","630.89","540.35","1215.52","299.83","401.53","0.0","0.0","283.38","250.0","875.0","499.49","155.74","1000.0"
"6","2009","14","Chhattisgarh","Surguja","720.05","1096.85","0.0","0.0","1096.45","0.0","1141.88","260.0","774.91","639.44","501.3","491.74","1200.5","410.21","369.14","0.0","0.0","257.69","250.0","555.56","487.98","242.04","0.0"
"6","2010","14","Chhattisgarh","Surguja","1075.9","1144.7","1210.53","516.61","1210.53","0.0","1738.04","0.0","523.56","861.11","468.75","191.37","1049.38","264.25","435.34","0.0","0.0","263.64","500.0","0.0","355.46","285.71","0.0"
"6","2011","14","Chhattisgarh","Surguja","1405.53","1266.11","661.38","0.0","661.38","0.0","1394.8","200.0","746.94","857.14","439.76","367.12","1253.18","349.92","421.19","0.0","0.0","390.82","333.33","666.67","394.14","597.01","0.0"
"6","2012","14","Chhattisgarh","Surguja","1632.47","1662.83","597.88","0.0","597.88","0.0","1930.08","191.18","468.35","1000.0","644.04","314.41","1302.45","281.52","531.57","0.0","0.0","392.27","500.0","1250.0","442.06","333.33","0.0"
"6","2013","14","Chhattisgarh","Surguja","1704.2","1543.89","0.0","0.0","568.75","0.0","1957.82","260.0","941.96","742.09","559.43","321.62","1302.92","291.67","594.45","0.0","0.0","380.1","714.29","666.67","458.88","288.32","0.0"
"6","2014","14","Chhattisgarh","Surguja","1801.22","1676.02","0.0","0.0","745.34","0.0","1776.31","275.86","1070.42","1050.76","652.11","329.01","1393.08","438.98","544.85","0.0","0.0","415.04","500.0","500.0","471.28","649.17","0.0"
"6","2015","14","Chhattisgarh","Surguja","1193.82","1403.85","0.0","0.0","689.39","0.0","1861.53","179.78","650.0","633.07","499.76","369.51","1203.95","350.53","591.3","0.0","0.0","401.7","400.0","379.03","463.11","317.28","0.0"
"6","2016","14","Chhattisgarh","Surguja","1732.96","1589.23","0.0","0.0","1247.78","0.0","2403.99","245.9","907.7","1008.8","628.14","377.94","1503.15","358.2","406.89","0.0","0.0","0.0","135.14","530.43","0.0","134.53","0.0"
"6","2017","14","Chhattisgarh","Surguja","1389.84","1599.85","0.0","0.0","1250.37","0.0","2548.25","225.81","1048.26","841.73","420.29","364.62","1047.1","285.67","462.89","0.0","0.0","265.61","115.38","300.0","0.0","292.49","0.0"
"7","1988","6","Madhya Pradesh","Jabalpur","596.97","1043.28","937.5","0.0","937.5","750.0","944.44","0.0","750.0","543.61","1192.77","617.81","0.0","160.0","468.09","0.0","0.0","265.49","0.0","803.92","338.41","2000.0","0.0"
"7","1989","6","Madhya Pradesh","Jabalpur","467.46","893.25","784.62","0.0","784.62","1000.0","1258.43","0.0","666.67","651.27","1187.5","364.65","0.0","183.67","500.0","0.0","0.0","274.19","0.0","613.33","403.71","3000.0","0.0"
"7","1990","6","Madhya Pradesh","Jabalpur","825.09","1009.62","890.62","0.0","890.62","1000.0","977.53","0.0","1000.0","836.32","1292.13","323.64","0.0","125.0","532.13","0.0","0.0","253.73","0.0","865.13","442.82","2857.14","0.0"
"7","1991","6","Madhya Pradesh","Jabalpur","541.91","933.8","616.0","0.0","616.0","666.67","919.54","0.0","1000.0","942.9","896.1","306.06","0.0","81.63","500.0","0.0","0.0","307.69","500.0","452.84","328.08","2222.22","0.0"
"7","1992","6","Madhya Pradesh","Jabalpur","658.84","1209.06","811.97","0.0","811.97","800.0","1674.42","0.0","666.67","833.33","1220.78","341.21","0.0","125.0","638.69","0.0","0.0","296.3","277.78","937.45","589.74","1428.57","0.0"
"7","1993","6","Madhya Pradesh","Jabalpur","680.24","1173.99","909.91","0.0","909.91","500.0","1288.89","0.0","1000.0","845.11","1341.46","349.46","0.0","200.0","524.7","0.0","0.0","310.98","232.14","946.25","648.43","1666.67","0.0"
"7","1994","6","Madhya Pradesh","Jabalpur","758.39","1301.33","641.03","0.0","641.03","0.0","954.02","0.0","1500.0","906.45","1098.59","378.95","0.0","131.58","650.0","0.0","0.0","373.42","253.25","694.74","509.71","1000.0","0.0"
"7","1995","6","Madhya Pradesh","Jabalpur","738.85","1219.02","771.08","0.0","771.08","0.0","1162.79","0.0","1000.0","245.03","1059.52","371.56","0.0","171.43","500.0","0.0","0.0","313.43","272.73","1112.24","768.44","0.0","0.0"
"7","1996","6","Madhya Pradesh","Jabalpur","563.32","1154.65","736.26","0.0","736.26","0.0","1069.77","0.0","1333.33","1017.46","1239.13","387.62","0.0","162.16","509.09","0.0","0.0","319.15","181.82","976.58","664.0","1000.0","0.0"
"7","1997","6","Madhya Pradesh","Jabalpur","532.76","910.12","788.83","0.0","788.83","0.0","1035.29","0.0","1000.0","564.49","920.45","263.52","0.0","129.03","409.84","0.0","0.0","219.86","241.38","746.9","523.35","2500.0","0.0"
"7","1998","6","Madhya Pradesh","Jabalpur","513.37","732.53","1052.63","0.0","1052.63","0.0","1106.38","0.0","0.0","864.04","1245.28","493.01","1000.0","214.29","628.57","0.0","0.0","400.0","250.0","625.34","468.54","1285.71","0.0"
